transaction_id,origin_transaction_id,set_name,price_vnd,price_tier,source_url,item_count,items,is_augmented,augmentation_method,replacement_count,replaced_slots
AUG0297,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Rau rừng gia lai xào bò | Gà chiên nước mắm | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm càng cháy bơ tỏi | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,2,2 | 5
AUG0298,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp cải xanh | Giò heo nấu giả cầy | Tôm càng hấp bia | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,3 | 4
AUG0299,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Bắp bò ngâm nước mắm | Tôm rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,1,5
AUG0300,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Gỏi thái hải sản | Gà hấp mía | Cá ngừ đại dương lúc lắc | Cá chim hấp hong kong | Mực 1 nắng chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,2,1 | 4
AUG0301,SM350_01,Augmented from Set menu 350.000đ /người (1),350000,premium,https://comnieuvietnam.vn/products/set-menu-350-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp mắm nhĩ | Bắp bò ngâm nước mắm | Cá kho làng vũ đại | Tôm càng hấp nước dừa | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,1 | 6
AUG0302,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Đậu que xào lòng gà | Gà rang gừng | Cá bống kho tộ | Thịt kho trứng | Cá ngừ đại dương sốt cà | Canh cua cà pháo,1,slot_price_tier_resampling,3,1 | 4 | 5
AUG0303,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Đậu que xào lòng gà | Vịt kho gừng | Cá bống kho tộ | Thịt kho trứng | Mực chiên nước mắm | Canh thát lát khổ qua,1,slot_price_tier_resampling,2,3 | 5
AUG0304,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Đậu que xào lòng gà | Gà chiên nước mắm | Tôm cháy tỏi | Tôm rim thịt | Cá ngừ đại dương sốt cà | Canh cua cà pháo,1,slot_price_tier_resampling,3,1 | 4 | 6
AUG0305,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp mắm nhĩ | Cá ngừ đại dương lúc lắc | Cá dứa kho tộ | Tôm càng xanh rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,2,3 | 5
AUG0306,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà hấp mía | Giò heo nấu giả cầy | Cá thu sốt cà chua | Tôm cháy tỏi | Canh chua cá bóp,1,slot_price_tier_resampling,2,2 | 6
AUG0307,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Rau rừng gia lai xào bò | Gà kho sả ớt | Cá kho làng vũ đại | Cá chim hấp hong kong | Tôm chiên nước mắm | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,1,3
AUG0308,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Salad cải mầm bò | Gà hấp cải xanh | Cá bống mú chưng tương | Bò sốt tiêu đen | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,1,1
AUG0309,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Cá thu sốt cà chua | Tôm càng cháy bơ tỏi | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,4 | 5
AUG0310,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá ngừ đại dương lúc lắc | Cá dứa kho tộ | Mực 1 nắng chiên nước mắm | Canh chua cá dứa,1,slot_price_tier_resampling,2,4 | 6
AUG0311,SM350_02,Augmented from Set menu 350.000đ /người (2),350000,premium,https://comnieuvietnam.vn/products/set-menu-350-000d-nguoi-3,6,Gân bò xào cải chua | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Gà sốt nấm đông cô | Tôm càng hấp nước dừa | Lẩu cua nấu bầu,1,slot_price_tier_resampling,3,2 | 5 | 6
AUG0312,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Vịt kho gừng | Cá bống kho tộ | Tôm rim thịt | Mực chiên nước mắm | Canh cua cà pháo,1,slot_price_tier_resampling,1,2
AUG0313,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Đậu que xào lòng gà | Gà chiên nước mắm | Cá ngừ đại dương kho thơm | Tôm rim thịt | Tôm rang muối | Canh cua cà pháo,1,slot_price_tier_resampling,3,2 | 4 | 6
AUG0314,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Rau luộc thập cẩm kho quẹt | Gà chiên nước mắm | Cá ngừ đại dương kho thơm | Thịt kho trứng | Cá ngừ đại dương sốt cà | Canh cua cà pháo,1,slot_price_tier_resampling,3,3 | 4 | 6
AUG0315,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp mắm nhĩ | Bò sốt nấm | Bò sốt tiêu đen | Tôm rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,1,4
AUG0316,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà hấp mắm nhĩ | Giò heo nấu giả cầy | Tôm càng hấp bia | Tôm cháy tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,2,2 | 4
AUG0317,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Rau rừng gia lai xào bò | Gà hấp cải xanh | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm chiên nước mắm | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,1,2
AUG0318,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp cải xanh | Thịt rang cháy cạnh | Tôm càng hấp bia | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,3 | 4
AUG0319,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Giò heo nấu giả cầy | Cá dứa kho tộ | Tôm càng xanh rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,3 | 4
AUG0320,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá kho làng vũ đại | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Canh chua cá bóp,1,slot_price_tier_resampling,2,3 | 6
AUG0321,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Vịt kho gừng | Tôm cháy tỏi | Tôm rim thịt | Cá ngừ đại dương sốt cà | Canh cua cà pháo,1,slot_price_tier_resampling,3,2 | 3 | 5
AUG0322,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Cải thìa xào dầu hào | Vịt kho gừng | Cá ngừ đại dương kho thơm | Tôm rim thịt | Tôm rang muối | Canh thát lát khổ qua,1,slot_price_tier_resampling,2,1 | 4
AUG0323,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Rau luộc thập cẩm kho quẹt | Vịt kho gừng | Tôm cháy tỏi | Thịt kho củ cải trắng | Cá ngừ đại dương sốt cà | Canh cá nấu riêu,1,slot_price_tier_resampling,1,2
AUG0324,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp mắm nhĩ | Bò sốt nấm | Bắp bò ngâm nước mắm | Tôm càng cháy bơ tỏi | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,3,4 | 5 | 6
AUG0325,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Cá bống mú chưng tương | Cá thu sốt cà chua | Tôm cháy tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,1,3
AUG0326,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Gân bò xào cải chua | Gà kho sả ớt | Thịt rang cháy cạnh | Bò sốt tiêu đen | Tôm chiên nước mắm | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,2,1 | 4
AUG0327,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp cải xanh | Cá ngừ đại dương lúc lắc | Bò sốt tiêu đen | Tôm càng cháy bơ tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,2,3 | 6
AUG0328,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi bò đồng quê | Gà hấp cải xanh | Cá kho làng vũ đại | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,1 | 2
AUG0329,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà chiên nước mắm | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Tôm chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,2,2 | 5
AUG0330,SM350_01,Augmented from Set menu 350.000đ /người (1),350000,premium,https://comnieuvietnam.vn/products/set-menu-350-000d-nguoi-1,6,Gân bò xào cải chua | Chả mực hạ long | Bắp bò ngâm nước mắm | Cá kho làng vũ đại | Tôm càng hấp nước dừa | Lẩu cua nấu bầu,1,slot_price_tier_resampling,2,1 | 2
AUG0331,SM350_02,Augmented from Set menu 350.000đ /người (2),350000,premium,https://comnieuvietnam.vn/products/set-menu-350-000d-nguoi-3,6,Gỏi tiến vua tôm thịt | Gà hấp mắm nhĩ | Bắp bò ngâm nước mắm | Gà sốt nấm đông cô | Nem ghẹ phú quốc | Lẩu vịt om sấu,1,slot_price_tier_resampling,3,1 | 2 | 3
AUG0332,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Đậu que xào lòng gà | Vịt kho gừng | Cá ngừ đại dương kho thơm | Tôm rim thịt | Tôm rang muối | Canh cá nấu riêu,1,slot_price_tier_resampling,2,4 | 6
AUG0333,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Cải thìa xào dầu hào | Gà chiên nước mắm | Cá ngừ đại dương kho thơm | Thịt kho củ cải trắng | Cá ngừ đại dương sốt cà | Canh cá nấu riêu,1,slot_price_tier_resampling,2,1 | 3
AUG0334,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà kho sả ớt | Bò sốt nấm | Cá chim hấp hong kong | Tôm cháy tỏi | Canh chua cá bóp,1,slot_price_tier_resampling,3,2 | 4 | 5
AUG0335,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Cá thu sốt cà chua | Tôm cháy tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,2,2 | 3
AUG0336,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Gân bò xào cải chua | Gà kho sả ớt | Cá ngừ đại dương lúc lắc | Cá chim hấp hong kong | Tôm chiên nước mắm | Canh chua cá bóp,1,slot_price_tier_resampling,3,1 | 3 | 6
AUG0337,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Salad cải mầm bò | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,2,1 | 6
AUG0338,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Đậu que xào bò | Gà kho sả ớt | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Tôm rang muối | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,3,1 | 2 | 5
AUG0339,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Đậu que xào lòng gà | Gà rang gừng | Cá bống kho tộ | Thịt kho trứng | Tôm rang muối | Canh thát lát khổ qua,1,slot_price_tier_resampling,2,2 | 3
AUG0340,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Rau luộc thập cẩm kho quẹt | Gà rang gừng | Cá bống kho tộ | Thịt kho củ cải trắng | Cá ngừ đại dương sốt cà | Canh cá nấu riêu,1,slot_price_tier_resampling,2,2 | 3
AUG0341,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gỏi bò đồng quê | Gà hấp mắm nhĩ | Bò sốt nấm | Cá chim hấp hong kong | Tôm rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,2,1 | 4
AUG0342,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Rau rừng gia lai xào bò | Gà chiên nước mắm | Giò heo nấu giả cầy | Cá thu sốt cà chua | Tôm cháy tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,1,1
AUG0343,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Gỏi bò đồng quê | Gà kho sả ớt | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm rang muối | Lẩu vịt om sấu,1,slot_price_tier_resampling,3,1 | 5 | 6
AUG0344,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Bắp bò ngâm nước mắm | Tôm càng cháy bơ tỏi | Lẩu ngót cá chim,1,slot_price_tier_resampling,1,5
AUG0345,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Bò sốt nấm | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,1,3
AUG0346,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Cải thìa xào dầu hào | Gà chiên nước mắm | Tôm cháy tỏi | Thịt kho củ cải trắng | Cá ngừ đại dương sốt cà | Canh cua cà pháo,1,slot_price_tier_resampling,2,1 | 6
AUG0347,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Giò heo nấu giả cầy | Cá chim hấp hong kong | Tôm cháy tỏi | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,2,4 | 6
AUG0348,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Rau rừng gia lai xào bò | Gà kho sả ớt | Bò sốt nấm | Cá chim hấp hong kong | Tôm chiên nước mắm | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,1,3
AUG0349,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Đậu que xào bò | Gà hấp cải xanh | Cá bống mú chưng tương | Tôm càng hấp bia | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,1 | 4
AUG0350,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Gà rang gừng | Cá bống kho tộ | Thịt kho trứng | Mực chiên nước mắm | Canh cua cà pháo,1,slot_price_tier_resampling,1,4
AUG0351,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà hấp cải xanh | Thịt rang cháy cạnh | Cá dứa kho tộ | Tôm rang muối | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,3,2 | 3 | 6
AUG0352,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Bò sốt nấm | Cá thu sốt cà chua | Tôm cháy tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,1,3
AUG0353,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Salad cải mầm bò | Gà hấp cải xanh | Cá bống mú chưng tương | Bò sốt tiêu đen | Tôm càng xanh rang muối | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,1 | 5
AUG0354,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi bò đồng quê | Gà hấp mắm nhĩ | Giò heo nấu giả cầy | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,2,1 | 3
AUG0355,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Tôm chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,1,5
AUG0356,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Rau luộc thập cẩm kho quẹt | Gà rang gừng | Cá bống kho tộ | Thịt kho trứng | Mực chiên nước mắm | Canh cua cà pháo,1,slot_price_tier_resampling,2,1 | 4
AUG0357,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Cải thìa xào dầu hào | Vịt kho gừng | Cá ngừ đại dương kho thơm | Thịt kho trứng | Tôm rang muối | Canh cua cà pháo,1,slot_price_tier_resampling,2,1 | 6
AUG0358,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Rau luộc thập cẩm kho quẹt | Gà chiên nước mắm | Tôm cháy tỏi | Thịt kho trứng | Mực chiên nước mắm | Canh cá nấu riêu,1,slot_price_tier_resampling,2,4 | 5
AUG0359,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Gân bò xào cải chua | Gà kho sả ớt | Bò sốt nấm | Tôm càng hấp bia | Tôm rang muối | Canh chua cá bóp,1,slot_price_tier_resampling,2,2 | 4
AUG0360,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Gỏi thái hải sản | Gà chiên nước mắm | Giò heo nấu giả cầy | Cá thu sốt cà chua | Tôm chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,3,1 | 5 | 6
AUG0361,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Salad cải mầm bò | Gà hấp mía | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm cháy tỏi | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,3,1 | 2 | 5
AUG0362,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Gỏi thái hải sản | Gà hấp cải xanh | Cá kho làng vũ đại | Bò sốt tiêu đen | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,1 | 3
AUG0363,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Gỏi thái hải sản | Gà hấp mắm nhĩ | Cá bống mú chưng tương | Cá chim hấp hong kong | Tôm càng xanh rang muối | Lẩu vịt om sấu,1,slot_price_tier_resampling,3,3 | 4 | 6
AUG0364,SM350_02,Augmented from Set menu 350.000đ /người (2),350000,premium,https://comnieuvietnam.vn/products/set-menu-350-000d-nguoi-3,6,Gân bò xào cải chua | Chả mực hạ long | Cá kho làng vũ đại | Gà sốt nấm đông cô | Tôm càng hấp nước dừa | Lẩu cua nấu bầu,1,slot_price_tier_resampling,2,5 | 6
AUG0365,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Cải thìa xào dầu hào | Gà rang gừng | Cá bống kho tộ | Thịt kho trứng | Mực chiên nước mắm | Canh cá nấu riêu,1,slot_price_tier_resampling,2,4 | 6
AUG0366,SM200_02,Augmented from Set menu 200.000đ /người (2),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-2,6,Đậu que xào lòng gà | Gà rang gừng | Cá bống kho tộ | Tôm rim thịt | Tôm rang muối | Canh thát lát khổ qua,1,slot_price_tier_resampling,3,2 | 3 | 4
AUG0367,SM200_03,Augmented from Set menu 200.000đ /người (3),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-3,6,Rau luộc thập cẩm kho quẹt | Gà chiên nước mắm | Tôm cháy tỏi | Tôm rim thịt | Cá ngừ đại dương sốt cà | Canh cua cà pháo,1,slot_price_tier_resampling,2,4 | 6
AUG0368,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Rau rừng gia lai xào bò | Gà chiên nước mắm | Bò sốt nấm | Cá dứa kho tộ | Mực 1 nắng chiên nước mắm | Canh chua cá bóp,1,slot_price_tier_resampling,3,1 | 2 | 5
AUG0369,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Đậu que xào bò | Gà chiên nước mắm | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Tôm cháy tỏi | Canh hến (dắt) mồng tơi,1,slot_price_tier_resampling,3,3 | 4 | 6
AUG0370,SM250_03,Augmented from Set menu 250.000đ /người (3),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-3,6,Gỏi bò đồng quê | Gà hấp mía | Thịt rang cháy cạnh | Cá chim hấp hong kong | Tôm chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,3,1 | 2 | 6
AUG0371,SM300_01,Augmented from Set menu 300.000đ /người (1),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-1,6,Đậu que xào bò | Gà hấp cải xanh | Bò sốt nấm | Bò sốt tiêu đen | Tôm càng cháy bơ tỏi | Lẩu vịt om sấu,1,slot_price_tier_resampling,2,1 | 3
AUG0372,SM300_02,Augmented from Set menu 300.000đ /người (2),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-2,6,Đậu que xào bò | Gà hấp mắm nhĩ | Cá kho làng vũ đại | Bắp bò ngâm nước mắm | Tôm càng xanh rang muối | Lẩu ngót cá chim,1,slot_price_tier_resampling,1,1
AUG0373,SM300_03,Augmented from Set menu 300.000đ /người (3),300000,standard,https://comnieuvietnam.vn/products/set-menu-300-000d-nguoi-3,6,Gân bò xào cải chua | Gà hấp mía | Cá ngừ đại dương lúc lắc | Tôm càng hấp bia | Mực 1 nắng chiên nước mắm | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,1,1
AUG0374,SM200_01,Augmented from Set menu 200.000đ /người (1),200000,budget,https://comnieuvietnam.vn/products/set-menu-200-000d-nguoi-1,6,Rau luộc thập cẩm kho quẹt | Gà rang gừng | Cá bống kho tộ | Thịt kho củ cải trắng | Mực chiên nước mắm | Canh cá nấu riêu,1,slot_price_tier_resampling,3,1 | 4 | 6
AUG0375,SM250_01,Augmented from Set menu 250.000đ /người (1),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-1,6,Salad cải mầm bò | Gà hấp mắm nhĩ | Bò sốt nấm | Cá dứa kho tộ | Tôm rang muối | Lẩu riêu cua sườn sun,1,slot_price_tier_resampling,2,1 | 6
AUG0376,SM250_02,Augmented from Set menu 250.000đ /người (2),250000,standard,https://comnieuvietnam.vn/products/set-menu-250-000d-nguoi-2,6,Salad cải mầm bò | Gà chiên nước mắm | Giò heo nấu giả cầy | Tôm càng hấp bia | Tôm cháy tỏi | Canh chua cá dứa,1,slot_price_tier_resampling,2,1 | 4
