source_dish_id,source_name,recommended_dish_id,recommended_name,score,rank,reason,source_cluster,recommended_cluster
D0094,Salad cải mầm cá ngừ,D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,0.73,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0094,Salad cải mầm cá ngừ,D0096,Bắp bò ngâm nước mắm,0.73,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0094,Salad cải mầm cá ngừ,D0097,Tai heo ngâm nước mắm,0.7167,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0094,Salad cải mầm cá ngừ,D0088,Lườn ngỗng sốt chanh dây,0.7,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0095,Salad cải mầm: Trứng/ Bò,D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,0.8062,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0095,Salad cải mầm: Trứng/ Bò,D0090,Miến xào thịt ghẹ,0.7687,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0095,Salad cải mầm: Trứng/ Bò,D0094,Salad cải mầm cá ngừ,0.7387,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0095,Salad cải mầm: Trứng/ Bò,D0092,Hến xúc bánh đa,0.73,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0095,Salad cải mầm: Trứng/ Bò,D0098,Mì xào hải sản,0.7119,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0095,Salad cải mầm: Trứng/ Bò,D0089,Nem ghẹ Phú Quốc,0.7021,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0095,Salad cải mầm: Trứng/ Bò,D0091,Tép đồng xào khế,0.6625,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0095,Salad cải mầm: Trứng/ Bò,D0097,Tai heo ngâm nước mắm,0.6571,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0097,Tai heo ngâm nước mắm,D0096,Bắp bò ngâm nước mắm,0.9867,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0097,Tai heo ngâm nước mắm,D0089,Nem ghẹ Phú Quốc,0.82,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0097,Tai heo ngâm nước mắm,D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,0.7617,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0097,Tai heo ngâm nước mắm,D0090,Miến xào thịt ghẹ,0.7617,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0097,Tai heo ngâm nước mắm,D0088,Lườn ngỗng sốt chanh dây,0.7167,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0097,Tai heo ngâm nước mắm,D0094,Salad cải mầm cá ngừ,0.7167,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0097,Tai heo ngâm nước mắm,D0098,Mì xào hải sản,0.6857,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0097,Tai heo ngâm nước mắm,D0095,Salad cải mầm: Trứng/ Bò,0.6571,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0091,Tép đồng xào khế,D0092,Hến xúc bánh đa,0.7,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0091,Tép đồng xào khế,D0087,Chả mực Hạ Long,0.6937,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0091,Tép đồng xào khế,D0095,Salad cải mầm: Trứng/ Bò,0.6625,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0091,Tép đồng xào khế,D0093,Đậu hũ non thịt ghẹ nướng giấy bạc,0.6187,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0091,Tép đồng xào khế,D0088,Lườn ngỗng sốt chanh dây,0.5812,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0091,Tép đồng xào khế,D0098,Mì xào hải sản,0.5769,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0091,Tép đồng xào khế,D0089,Nem ghẹ Phú Quốc,0.5671,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0091,Tép đồng xào khế,D0090,Miến xào thịt ghẹ,0.5437,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,D0006,Lẩu cá lăng nấu măng chua,0.9731,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,D0004,Lẩu riêu cua bắp bò,0.9346,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,D0005,Lẩu gà lá giang,0.875,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,D0009,Lẩu gà ác tiềm thuốc bắc,0.8231,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,D0008,Lẩu cá chạch quế om chuối đậu,0.7774,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,D0117,Set menu 350.000đ /người (1),0.556,6,cùng cụm K-Means; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,D0116,Set menu 300.000đ /người (3),0.5529,7,cùng cụm K-Means; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,D0114,Set menu 300.000đ /người (1),0.5368,8,cùng cụm K-Means; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,D0004,Lẩu riêu cua bắp bò,0.8155,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,D0006,Lẩu cá lăng nấu măng chua,0.8001,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,0.7774,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,D0009,Lẩu gà ác tiềm thuốc bắc,0.776,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,D0005,Lẩu gà lá giang,0.7699,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,D0115,Set menu 300.000đ /người (2),0.5954,6,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,D0111,Set menu 250.000đ /người (1),0.5691,7,cùng cụm K-Means; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0008,Lẩu cá chạch quế om chuối đậu,D0112,Set menu 250.000đ /người (2),0.5691,8,cùng cụm K-Means; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,0.9731,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,D0004,Lẩu riêu cua bắp bò,0.9556,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,D0005,Lẩu gà lá giang,0.8983,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,D0009,Lẩu gà ác tiềm thuốc bắc,0.85,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,D0008,Lẩu cá chạch quế om chuối đậu,0.8001,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,D0117,Set menu 350.000đ /người (1),0.577,6,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,D0116,Set menu 300.000đ /người (3),0.5708,7,cùng cụm K-Means; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0006,Lẩu cá lăng nấu măng chua,D0114,Set menu 300.000đ /người (1),0.5548,8,cùng cụm K-Means; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,D0006,Lẩu cá lăng nấu măng chua,0.85,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,0.8231,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,D0004,Lẩu riêu cua bắp bò,0.8056,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,D0008,Lẩu cá chạch quế om chuối đậu,0.776,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,D0005,Lẩu gà lá giang,0.7483,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,D0118,Set menu 450.000đ /người,0.6,6,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,D0117,Set menu 350.000đ /người (1),0.5556,7,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0009,Lẩu gà ác tiềm thuốc bắc,D0119,Set menu 350.000đ /người (2),0.5556,8,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,D0004,Lẩu riêu cua bắp bò,0.9045,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,D0006,Lẩu cá lăng nấu măng chua,0.8983,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,0.875,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,D0008,Lẩu cá chạch quế om chuối đậu,0.7699,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,D0009,Lẩu gà ác tiềm thuốc bắc,0.7483,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,D0117,Set menu 350.000đ /người (1),0.5366,6,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,D0116,Set menu 300.000đ /người (3),0.5351,7,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0005,Lẩu gà lá giang,D0114,Set menu 300.000đ /người (1),0.511,8,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,D0006,Lẩu cá lăng nấu măng chua,0.9556,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,D0007,Lẩu cá bóp: Măng chua/ Nấu ngót,0.9346,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,D0005,Lẩu gà lá giang,0.9045,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,D0008,Lẩu cá chạch quế om chuối đậu,0.8155,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,D0009,Lẩu gà ác tiềm thuốc bắc,0.8056,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,D0117,Set menu 350.000đ /người (1),0.6214,6,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,D0116,Set menu 300.000đ /người (3),0.6089,7,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0004,Lẩu riêu cua bắp bò,D0114,Set menu 300.000đ /người (1),0.5929,8,cùng cụm K-Means; trùng từ khóa món; mức giá gần nhau,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi,C4 - Cụm 4: Món tiệc/lẩu/ăn chơi
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,1.0,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,D0071,Khổ qua: Xào trứng/ Xào bò,1.0,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,D0066,Rau rừng Gia Lai: Xào tỏi/ Xào bò,1.0,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,D0075,Cải thìa sốt dầu hào,0.91,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,D0072,Mướp xào lòng gà,0.91,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,D0076,Mầm đá luộc chấm trứng,0.8718,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,D0067,Rau tập tàng luộc,0.85,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,D0070,Rau lang: Xào tỏi/ Xào bò,0.8448,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,1.0,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,D0071,Khổ qua: Xào trứng/ Xào bò,1.0,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,D0066,Rau rừng Gia Lai: Xào tỏi/ Xào bò,1.0,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,D0075,Cải thìa sốt dầu hào,0.91,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,D0072,Mướp xào lòng gà,0.91,5,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,D0076,Mầm đá luộc chấm trứng,0.8718,6,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,D0067,Rau tập tàng luộc,0.85,7,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,D0070,Rau lang: Xào tỏi/ Xào bò,0.8448,8,cùng cụm K-Means; cùng danh mục; trùng từ khóa món,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0075,Cải thìa sốt dầu hào,D0074,Đậu hà lan: Luộc/ Xào tỏi/ Xào bò,0.91,1,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0075,Cải thìa sốt dầu hào,D0073,Đậu que: Xào tỏi/ Xào bò/ Xào lòng gà,0.91,2,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0075,Cải thìa sốt dầu hào,D0071,Khổ qua: Xào trứng/ Xào bò,0.91,3,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
D0075,Cải thìa sốt dầu hào,D0066,Rau rừng Gia Lai: Xào tỏi/ Xào bò,0.91,4,cùng cụm K-Means; cùng danh mục; trùng từ khóa món; mức giá gần nhau,C3 - Cụm 3: Món thanh mát (rau/canh),C3 - Cụm 3: Món thanh mát (rau/canh)
